ticker,buyprice,buydat,duratione,type,score,sellprice,selldate
['PAYX', 23.863607999999999, '2010-02-11', 5, 'long', 0.22759568677544717, 24.512295000000002, '2010-02-19']
['MOS', 54.225617, '2010-02-11', 5, 'long', 0.31538654276230904, 56.416176, '2010-02-19']
['MDLZ', 16.719926999999998, '2010-02-11', 5, 'long', 0.21478105533914793, 16.679554, '2010-02-19']
['MCHP', 21.862386000000001, '2010-02-11', 5, 'long', 0.62125626318483773, 22.318774999999999, '2010-02-19']
['NOV', 35.89658, '2010-02-11', 5, 'long', 0.13933991003824531, 37.302346999999997, '2010-02-19']
['KMB', 46.020626999999998, '2010-02-11', 5, 'long', 0.080244145802597089, 46.844785000000002, '2010-02-19']
['PEP', 51.634467000000001, '2010-02-11', 5, 'long', 0.29064876859307898, 52.87491, '2010-02-19']
['RRC', 48.014335000000003, '2010-02-11', 5, 'long', 0.0032475264918740976, 53.043097000000003, '2010-02-19']
['PCP', 109.325757, '2010-02-11', 5, 'long', 1.1365449528698797, 113.917519, '2010-02-19']
['LLTC', 23.244662000000002, '2010-02-11', 5, 'long', 0.17634601111030701, 23.758357, '2010-02-19']
['NTAP', 30.346080000000001, '2010-02-11', 5, 'long', 0.99164857044970134, 30.105543000000001, '2010-02-19']
['LEN', 16.440076000000001, '2010-02-11', 5, 'long', 0.095704080325971219, 16.749718999999999, '2010-02-19']
['OXY', 66.317285999999996, '2010-02-11', 5, 'long', 1.5936946643430119, 67.182728999999995, '2010-02-19']
['JNPR', 24.748387000000001, '2010-02-11', 5, 'long', 0.35824151576728003, 26.884233999999999, '2010-02-19']
['MSI', 24.707502000000002, '2010-02-11', 5, 'long', 0.92677183146091835, 26.045041000000001, '2010-02-19']
['CRM', 16.489999999999998, '2010-02-11', 5, 'long', 0.15452957924750033, 17.23, '2010-02-19']
['HOG', 21.302893999999998, '2010-02-11', 5, 'long', 0.19096019418786536, 22.494526, '2010-02-19']
['ICE', 97.037280999999993, '2010-02-11', 5, 'long', 1.367133315120995, 100.948425, '2010-02-19']
['ROK', 44.961303999999998, '2010-02-11', 5, 'long', 0.75978914275229403, 48.143698999999998, '2010-02-19']
['NSC', 42.053172000000004, '2010-02-12', 5, 'long', 0.48672709987120655, 44.360545000000002, '2010-02-22']
['HBI', 5.6850180000000003, '2010-02-12', 5, 'long', 0.24754463045684938, 5.9388129999999997, '2010-02-22']
['GOOGL', 266.82684699999999, '2010-02-12', 5, 'long', 6.1136799906791595, 271.67166500000002, '2010-02-22']
['MHK', 44.540000999999997, '2010-02-12', 5, 'long', 0.92476171529782913, 46.799999, '2010-02-22']
['JBHT', 29.880231999999999, '2010-02-12', 5, 'long', 0.65397234283822847, 31.502518999999999, '2010-02-22']
['JOY', 43.797981999999998, '2010-02-12', 5, 'long', 0.16752062955809066, 46.280608999999998, '2010-02-22']
['MYL', 18.309999000000001, '2010-02-12', 5, 'long', 0.21542713377280431, 19.610001, '2010-02-22']
['HCBK', 11.068368, '2010-02-12', 5, 'long', 0.10553951158460773, 11.093543, '2010-02-22']
['MAT', 16.732354999999998, '2010-02-12', 5, 'long', 0.40023848280898744, 17.202679, '2010-02-22']
['IPG', 6.0507390000000001, '2010-02-12', 5, 'long', 0.12383107846738239, 6.356878, '2010-02-22']
['RHT', 27.860001, '2010-02-12', 5, 'long', 0.1287092386807851, 29.010000000000002, '2010-02-22']
['PM', 39.262926999999998, '2010-02-12', 5, 'long', 2.9415564402109875, 39.629348999999998, '2010-02-22']
['KSU', 31.154831999999999, '2010-02-12', 5, 'long', 0.98482109655346095, 33.540258999999999, '2010-02-22']
['KSS', 44.006667, '2010-02-12', 5, 'long', 0.072205860310762482, 45.154743000000003, '2010-02-22']
['REGN', 29.27, '2010-02-12', 5, 'long', 0.11254149789665213, 25.530000999999999, '2010-02-22']
['KLAC', 20.305285999999999, '2010-02-12', 5, 'long', 1.1749739105761368, 20.756969999999999, '2010-02-22']
['PX', 68.150074000000004, '2010-02-12', 5, 'long', 0.5409870187260033, 68.123498999999995, '2010-02-22']
['LLL', 76.004424, '2010-02-12', 5, 'long', 0.42558391811456436, 79.769265000000004, '2010-02-22']
['LRCX', 34.443534, '2010-02-12', 5, 'long', 2.2021211595172545, 34.640073999999998, '2010-02-22']
['PAYX', 23.944693999999998, '2010-02-12', 5, 'long', 0.66004564254015641, 24.560948, '2010-02-22']
['MOS', 54.606183000000001, '2010-02-12', 5, 'long', 1.8299073779645063, 56.323357999999999, '2010-02-22']
['MS', 25.666132999999999, '2010-02-12', 5, 'long', 0.15742101671447983, 26.185880999999998, '2010-02-22']
['NOV', 35.855237000000002, '2010-02-12', 5, 'long', 0.69385359062354146, 36.715234000000002, '2010-02-22']
['KMB', 45.764052999999997, '2010-02-12', 5, 'long', 0.20133383959690487, 46.572657, '2010-02-22']
['MUR', 37.483953, '2010-02-12', 5, 'long', 0.095750908685687364, 38.866016000000002, '2010-02-22']
['PEP', 51.40663, '2010-02-12', 5, 'long', 0.86691621161181431, 52.66395, '2010-02-22']
['RRC', 48.821297999999999, '2010-02-12', 5, 'long', 1.2183741073782466, 51.803125999999999, '2010-02-22']
['PCP', 108.618567, '2010-02-12', 5, 'long', 2.9646605028217028, 113.260126, '2010-02-22']
['LLTC', 23.330278, '2010-02-12', 5, 'long', 0.75828462811926478, 23.61281, '2010-02-22']
['LEN', 16.411047, '2010-02-12', 5, 'long', 0.60435494915503751, 16.614250999999999, '2010-02-22']
['ITW', 38.153168999999998, '2010-02-12', 5, 'long', 0.29358460146958443, 40.618611999999999, '2010-02-22']
['NVDA', 16.365100999999999, '2010-02-12', 5, 'long', 0.44321457030081923, 15.667109, '2010-02-22']
['LOW', 20.044395000000002, '2010-02-12', 5, 'long', 0.16060166236984186, 20.867518, '2010-02-22']
['CRM', 16.272499, '2010-02-12', 5, 'long', 0.463313502216399, 17.260000000000002, '2010-02-22']
['PXD', 46.897289000000001, '2010-02-12', 5, 'long', 0.54588406447256421, 47.813330999999998, '2010-02-22']
['HOG', 21.541325000000001, '2010-02-12', 5, 'long', 0.84720258748821653, 22.236709000000001, '2010-02-22']
['INTC', 16.990459999999999, '2010-02-12', 5, 'long', 0.34122156122076641, 17.356383999999998, '2010-02-22']
['HPQ', 43.481498999999999, '2010-02-12', 5, 'long', 0.1979659790827224, 45.365760000000002, '2010-02-22']
['ICE', 98.032139000000001, '2010-02-12', 5, 'long', 4.5160163795354222, 100.22667, '2010-02-22']
['ROK', 45.590691, '2010-02-12', 5, 'long', 2.2802192597251558, 47.904353999999998, '2010-02-22']
['PPG', 26.815094999999999, '2010-02-12', 5, 'long', 0.25102401098200611, 27.819351000000001, '2010-02-22']
['NSC', 43.276252999999997, '2010-02-16', 5, 'long', 2.1156180519511034, 43.961525999999999, '2010-02-23']
['RSG', 23.029596999999999, '2010-02-16', 5, 'long', 0.16680478242306851, 23.575078999999999, '2010-02-23']
['JOY', 45.548788999999999, '2010-02-16', 5, 'long', 2.2425446195815368, 45.113405, '2010-02-23']
['MYL', 18.68, '2010-02-16', 5, 'long', 0.75181053647995899, 19.16, '2010-02-23']
['GT', 13.170116999999999, '2010-02-16', 5, 'long', 0.21252206624817971, 12.512102000000001, '2010-02-23']
['HCBK', 11.252981, '2010-02-16', 5, 'long', 0.39632998696758881, 11.101934, '2010-02-23']
['HRS', 39.257167000000003, '2010-02-16', 5, 'long', 0.23505397180961607, 40.075203999999999, '2010-02-23']
['GPC', 34.107990999999998, '2010-02-16', 5, 'long', 0.97436976111515439, 33.388165000000001, '2010-02-23']
['MAR', 23.883668, '2010-02-16', 5, 'long', 0.30317347900467562, 23.874853000000002, '2010-02-23']
['IPG', 6.1858009999999997, '2010-02-16', 5, 'long', 0.39992130758546751, 6.1677920000000004, '2010-02-23']
['OI', 27.510000000000002, '2010-02-16', 5, 'long', 0.71339569621751764, 28.040001, '2010-02-23']
['RHT', 28.540001, '2010-02-16', 5, 'long', 0.82651129443010696, 27.989999999999998, '2010-02-23']
['RHI', 25.10792, '2010-02-16', 5, 'long', 0.32874365804158218, 24.664390000000001, '2010-02-23']
['MAC', 25.832740999999999, '2010-02-16', 5, 'long', 0.24713093853896062, 27.180885, '2010-02-23']
['KIM', 10.562391999999999, '2010-02-16', 5, 'long', 0.12357741298143865, 10.730048999999999, '2010-02-23']
['ROST', 10.965344, '2010-02-16', 5, 'long', 0.051127087857636533, 11.099902999999999, '2010-02-23']
['JNJ', 52.820163000000001, '2010-02-16', 5, 'long', 0.054352897108964626, 52.973295, '2010-02-23']
['KSS', 44.730837999999999, '2010-02-16', 5, 'long', 0.7182432058466981, 44.978115000000003, '2010-02-23']
['REGN', 28.739999999999998, '2010-02-16', 5, 'long', 0.6359371166675416, 24.649999999999999, '2010-02-23']
['PEG', 24.082063999999999, '2010-02-16', 5, 'long', 0.36898901077232171, 23.612321999999999, '2010-02-23']
['PX', 69.027085, '2010-02-16', 5, 'long', 2.2807237350983129, 67.467956000000001, '2010-02-23']
['LLL', 76.519793000000007, '2010-02-16', 5, 'long', 1.4351497551596173, 78.77346, '2010-02-23']
['HCP', 21.902155, '2010-02-16', 5, 'long', 0.50389808548393855, 21.947562999999999, '2010-02-23']
['NFX', 52.689999, '2010-02-16', 5, 'long', 0.041557805255527214, 48.0, '2010-02-23']
['NDAQ', 17.581783000000001, '2010-02-16', 5, 'long', 0.21344052891865095, 17.477526000000001, '2010-02-23']
['MON', 70.503208999999998, '2010-02-16', 5, 'long', 0.41473890711599992, 69.235264999999998, '2010-02-23']
['MS', 26.289832000000001, '2010-02-16', 5, 'long', 0.81623768035988498, 25.656683000000001, '2010-02-23']
['MUR', 38.536951000000002, '2010-02-16', 5, 'long', 1.0206308901924386, 37.864204000000001, '2010-02-23']
['GWW', 93.081738000000001, '2010-02-16', 5, 'long', 0.63977664902746856, 93.811499999999995, '2010-02-23']
['COL', 49.269759000000001, '2010-02-16', 5, 'long', 0.43791194853629367, 49.433598000000003, '2010-02-23']
['IBM', 111.74189699999999, '2010-02-16', 5, 'long', 1.0101632581870117, 112.839414, '2010-02-23']
['GGP', 8.2556890000000003, '2010-02-16', 5, 'long', 0.71032637631292994, 8.9081770000000002, '2010-02-23']
['PWR', 17.670000000000002, '2010-02-16', 5, 'long', 0.15818851156415015, 19.040001, '2010-02-23']
['PVH', 40.434024000000001, '2010-02-16', 5, 'long', 0.56398202682497178, 42.067222999999998, '2010-02-23']
['DGX', 52.229604000000002, '2010-02-16', 5, 'long', 0.49670661030257257, 52.238818999999999, '2010-02-23']
['NUE', 35.527309000000002, '2010-02-16', 5, 'long', 0.29481060571301043, 34.953080999999997, '2010-02-23']
['HST', 10.393361000000001, '2010-02-16', 5, 'long', 0.31584692443235918, 10.312861, '2010-02-23']
['HES', 57.303167999999999, '2010-02-16', 5, 'long', 0.35279080161110832, 55.663497999999997, '2010-02-23']
['R', 30.590323999999999, '2010-02-16', 5, 'long', 0.36587667967408422, 30.572628000000002, '2010-02-23']
['MCK', 57.243113000000001, '2010-02-16', 5, 'long', 0.30576197086459, 55.952559000000001, '2010-02-23']
['OMC', 31.289290999999999, '2010-02-16', 5, 'long', 0.035934250457519745, 31.915945000000001, '2010-02-23']
['LEG', 15.261590999999999, '2010-02-16', 5, 'long', 0.0085673000965988955, 15.112045999999999, '2010-02-23']
['KR', 9.8316339999999993, '2010-02-16', 5, 'long', 0.042520350458444711, 9.8817489999999992, '2010-02-23']
['ITW', 39.071153000000002, '2010-02-16', 5, 'long', 1.427802846672078, 39.875483000000003, '2010-02-23']
['PLL', 33.249352999999999, '2010-02-16', 5, 'long', 0.047689862443852427, 35.753489000000002, '2010-02-23']
['NVDA', 16.666936, '2010-02-16', 5, 'long', 1.3218677090753903, 15.289814, '2010-02-23']
['PNR', 28.439387, '2010-02-16', 5, 'long', 0.43159399959561995, 28.924607999999999, '2010-02-23']
['GNW', 14.84, '2010-02-16', 5, 'long', 0.18525406278325995, 15.26, '2010-02-23']
['LOW', 20.569023000000001, '2010-02-16', 5, 'long', 0.71626945788821872, 20.632339000000002, '2010-02-23']
['HAL', 29.024633000000001, '2010-02-16', 5, 'long', 0.25343356623548718, 28.230080000000001, '2010-02-23']
['PCAR', 31.575738999999999, '2010-02-16', 5, 'long', 0.49189310145644161, 30.543053, '2010-02-23']
['LM', 24.632731, '2010-02-16', 5, 'long', 0.54571339761654247, 23.949009, '2010-02-23']
['LH', 72.430000000000007, '2010-02-16', 5, 'long', 0.83437006060043295, 73.400002000000001, '2010-02-23']
['PPL', 22.480954000000001, '2010-02-16', 5, 'long', 0.2809395764893079, 21.892724999999999, '2010-02-23']
['POM', 12.443433000000001, '2010-02-16', 5, 'long', 0.21410106736634438, 12.524521999999999, '2010-02-23']
['PGR', 13.477762999999999, '2010-02-16', 5, 'long', 0.22339191911312506, 13.485659, '2010-02-23']
['PXD', 48.589973000000001, '2010-02-16', 5, 'long', 2.5596392423557739, 45.981250000000003, '2010-02-23']
['INTC', 17.231636000000002, '2010-02-16', 5, 'long', 1.0224236068838337, 16.957194000000001, '2010-02-23']
['IP', 20.162372000000001, '2010-02-16', 5, 'long', 0.52350896933233582, 20.087074000000001, '2010-02-23']
['HPQ', 44.360819999999997, '2010-02-16', 5, 'long', 1.1644120511808751, 44.970961000000003, '2010-02-23']
['MLM', 72.230806000000001, '2010-02-16', 5, 'long', 0.36417093002750534, 73.973712000000006, '2010-02-23']
['PPG', 27.286002, '2010-02-16', 5, 'long', 0.92624927846623895, 27.541471999999999, '2010-02-23']
['JPM', 35.245184000000002, '2010-02-16', 5, 'long', 0.70193484443781351, 35.078063, '2010-02-23']
['NKE', 29.431844999999999, '2010-02-16', 5, 'long', 0.10939035334833624, 29.653796, '2010-02-23']
['PBCT', 12.211008, '2010-02-16', 5, 'long', 0.14839546813490001, 11.956450999999999, '2010-02-23']
['GD', 60.636736999999997, '2010-02-16', 5, 'long', 0.36564061449758056, 62.338211000000001, '2010-02-23']
['JWN', 31.272355999999998, '2010-02-17', 5, 'long', 0.34067394359039138, 32.725994, '2010-02-24']
['RSG', 23.370522999999999, '2010-02-17', 5, 'long', 0.92770706232764244, 23.916005999999999, '2010-02-24']
['PRU', 43.373524000000003, '2010-02-17', 5, 'long', 0.080447481325832015, 44.514256000000003, '2010-02-24']
['HSP', 51.689999, '2010-02-17', 5, 'long', 0.38365069236379845, 51.68, '2010-02-24']
['GT', 13.651351, '2010-02-17', 5, 'long', 0.86855448421117787, 12.836199000000001, '2010-02-24']
['L', 34.888522999999999, '2010-02-17', 5, 'long', 0.037132345318812376, 35.322580000000002, '2010-02-24']
['HRS', 39.627436000000003, '2010-02-17', 5, 'long', 1.0283937286910159, 39.687713000000002, '2010-02-24']
['GPC', 34.066141000000002, '2010-02-17', 5, 'long', 2.6967071575707307, 33.798299999999998, '2010-02-24']
['MRO', 15.391908000000001, '2010-02-17', 5, 'long', 0.28240544708154225, 15.152952000000001, '2010-02-24']
['PDCO', 27.078444000000001, '2010-02-17', 5, 'long', 0.043555966263856494, 27.508115, '2010-02-24']
['MAR', 23.892493000000002, '2010-02-17', 5, 'long', 0.86174596229243328, 24.04242, '2010-02-24']
['OI', 27.149999999999999, '2010-02-17', 5, 'long', 1.8677310158672551, 28.66, '2010-02-24']
['RHI', 25.341733000000001, '2010-02-17', 5, 'long', 1.0994774338703848, 25.007704, '2010-02-24']
['MAC', 27.188960000000002, '2010-02-17', 5, 'long', 1.7030966443253508, 28.335286, '2010-02-24']
['KIM', 10.714081999999999, '2010-02-17', 5, 'long', 0.47419614198214366, 11.017462, '2010-02-24']
['ROST', 11.116427, '2010-02-17', 5, 'long', 0.20878771811083763, 11.364298, '2010-02-24']
['JNJ', 53.127400999999999, '2010-02-17', 5, 'long', 0.58591094303830182, 53.090435999999997, '2010-02-24']
['HP', 40.238466000000003, '2010-02-17', 5, 'long', 0.065111544363356533, 37.619773000000002, '2010-02-24']
['PEG', 24.066406000000001, '2010-02-17', 5, 'long', 1.0059913926899222, 23.620152000000001, '2010-02-24']
['RTN', 45.948895, '2010-02-17', 5, 'long', 0.12926619123935712, 47.339495999999997, '2010-02-24']
['NWL', 12.295215000000001, '2010-02-17', 5, 'long', 0.087570811987412789, 12.250472, '2010-02-24']
['PH', 52.640158999999997, '2010-02-17', 5, 'long', 0.60995295517880466, 53.255304000000002, '2010-02-24']
['HCP', 22.174606000000001, '2010-02-17', 5, 'long', 1.5646297150625554, 22.235150999999998, '2010-02-24']
['O', 21.474511, '2010-02-17', 5, 'long', 0.53467114129428062, 21.466927999999999, '2010-02-24']
['HCN', 31.672364000000002, '2010-02-17', 5, 'long', 0.42978022755279799, 31.853261, '2010-02-24']
['PSA', 65.393749999999997, '2010-02-17', 5, 'long', 0.022516797475058414, 67.702252999999999, '2010-02-24']
['NDAQ', 17.600739000000001, '2010-02-17', 5, 'long', 0.60307049107165245, 17.629173999999999, '2010-02-24']
['MON', 71.242080999999999, '2010-02-17', 5, 'long', 2.0279679794743739, 67.538589999999999, '2010-02-24']
['IVZ', 16.591464999999999, '2010-02-17', 5, 'long', 0.11819992228732978, 17.019123, '2010-02-24']
['GWW', 93.629060999999993, '2010-02-17', 5, 'long', 1.9562611160703272, 94.422685000000001, '2010-02-24']
['LUK', 21.043744, '2010-02-17', 5, 'long', 0.058170520665967729, 21.181529999999999, '2010-02-24']
['COL', 49.415393000000002, '2010-02-17', 5, 'long', 1.3762269254929471, 49.997928000000002, '2010-02-24']
['MSFT', 24.681000000000001, '2010-02-17', 5, 'long', 0.31847352460555101, 24.715530000000001, '2010-02-24']
['IBM', 112.72341900000001, '2010-02-17', 5, 'long', 3.3169660299338606, 113.847703, '2010-02-24']
['GGP', 8.8738299999999999, '2010-02-17', 5, 'long', 2.4075722035893787, 8.8532329999999995, '2010-02-24']
['PWR', 17.610001, '2010-02-17', 5, 'long', 0.48232101270034544, 19.16, '2010-02-24']
['PVH', 41.948447000000002, '2010-02-17', 5, 'long', 2.4370104625783537, 42.779893000000001, '2010-02-24']
['DGX', 52.874527999999998, '2010-02-17', 5, 'long', 1.7927986083689902, 52.349375999999999, '2010-02-24']
['NUE', 35.319254999999998, '2010-02-17', 5, 'long', 1.3551489290174263, 35.027979999999999, '2010-02-24']
['LNC', 23.748142999999999, '2010-02-17', 5, 'long', 0.066431323813771259, 23.927553, '2010-02-24']
['HST', 10.563304, '2010-02-17', 5, 'long', 0.91482765684215761, 10.402305, '2010-02-24']
['HES', 57.587502999999998, '2010-02-17', 5, 'long', 1.7193420653928508, 55.919401000000001, '2010-02-24']
['GILD', 24.142133999999999, '2010-02-17', 5, 'long', 0.11875155683751171, 23.601230999999999, '2010-02-24']
['JEC', 38.740001999999997, '2010-02-17', 5, 'long', 0.70558314205953732, 39.470001000000003, '2010-02-24']
['R', 30.537428999999999, '2010-02-17', 5, 'long', 1.3597151938319385, 30.954453000000001, '2010-02-24']
['MCK', 57.615938, '2010-02-17', 5, 'long', 1.329355727970853, 56.659973999999998, '2010-02-24']
['OMC', 31.637430999999999, '2010-02-17', 5, 'long', 0.56356581792133476, 32.098722000000002, '2010-02-24']
['LEG', 15.332428999999999, '2010-02-17', 5, 'long', 0.34871073635068095, 15.214366999999999, '2010-02-24']
['LMT', 61.171087999999997, '2010-02-17', 5, 'long', 0.22182686951119068, 62.124254000000001, '2010-02-24']
['KR', 9.8999729999999992, '2010-02-17', 5, 'long', 0.14806487852212691, 9.9728670000000008, '2010-02-24']
['PLL', 33.555415000000004, '2010-02-17', 5, 'long', 0.86378554544275765, 36.291415999999998, '2010-02-24']
['PNR', 28.529243999999998, '2010-02-17', 5, 'long', 1.2452305225335265, 29.113308, '2010-02-24']
['MKC', 32.844585000000002, '2010-02-17', 5, 'long', 0.16468575945776553, 32.96846, '2010-02-24']
['GNW', 14.859999999999999, '2010-02-17', 5, 'long', 0.45831847244009261, 15.77, '2010-02-24']
['HAL', 29.052676999999999, '2010-02-17', 5, 'long', 1.141378356399271, 28.052472999999999, '2010-02-24']
['PCAR', 31.558237999999999, '2010-02-17', 5, 'long', 1.353223271321538, 31.251930000000002, '2010-02-24']
['LM', 24.838785000000001, '2010-02-17', 5, 'long', 1.6126247579412079, 24.089499, '2010-02-24']
['LH', 73.150002000000001, '2010-02-17', 5, 'long', 2.6215064029801534, 73.5, '2010-02-24']
['PPL', 22.322585, '2010-02-17', 5, 'long', 0.77768779668367749, 21.794685999999999, '2010-02-24']
['ORCL', 22.853026, '2010-02-17', 5, 'long', 0.27967102518716258, 23.410647000000001, '2010-02-24']
['POM', 12.25177, '2010-02-17', 5, 'long', 0.47615990194991542, 12.576124, '2010-02-24']
['PGR', 13.359329000000001, '2010-02-17', 5, 'long', 0.54309289962009233, 13.604092, '2010-02-24']
['HON', 34.410766000000002, '2010-02-17', 5, 'long', 0.25830231575511586, 35.722408000000001, '2010-02-24']
['IP', 19.836089999999999, '2010-02-17', 5, 'long', 1.48012731003619, 19.995049000000002, '2010-02-24']
['MLM', 72.321580999999995, '2010-02-17', 5, 'long', 1.7968867812904463, 74.318667000000005, '2010-02-24']
['INTU', 28.718299999999999, '2010-02-17', 5, 'long', 0.12008271657013481, 30.984272000000001, '2010-02-24']
['IRM', 15.412155, '2010-02-17', 5, 'long', 0.22251392022497862, 15.902988000000001, '2010-02-24']
['JPM', 35.218798, '2010-02-17', 5, 'long', 1.9167198637611129, 35.931263999999999, '2010-02-24']
['NKE', 29.815639000000001, '2010-02-17', 5, 'long', 0.65159787014771409, 30.023719, '2010-02-24']
['PFG', 19.657785000000001, '2010-02-17', 5, 'long', 0.078168826682697201, 19.967628000000001, '2010-02-24']
['MCD', 53.373429000000002, '2010-02-17', 5, 'long', 0.063757532993756971, 54.204014000000001, '2010-02-24']
['PNW', 28.905196, '2010-02-17', 5, 'long', 0.40869767052736261, 29.685988999999999, '2010-02-24']
['PBCT', 12.211008, '2010-02-17', 5, 'long', 0.4161786834373209, 12.133869000000001, '2010-02-24']
['GD', 60.853762000000003, '2010-02-17', 5, 'long', 1.4968545079296318, 63.024009999999997, '2010-02-24']
['JWN', 31.183312999999998, '2010-02-18', 5, 'long', 0.94405025319385238, 32.985370000000003, '2010-02-25']
['PRU', 43.810949000000001, '2010-02-18', 5, 'long', 1.0715640239279591, 44.805872000000001, '2010-02-25']
['HSP', 51.810001, '2010-02-18', 5, 'long', 1.4121694115086547, 52.110000999999997, '2010-02-25']
['RL', 76.817008999999999, '2010-02-18', 5, 'long', 0.25431296034193007, 75.930329, '2010-02-25']
['L', 35.148957000000003, '2010-02-18', 5, 'long', 0.53659612270660562, 35.422103999999997, '2010-02-25']
['MRO', 15.558138, '2010-02-18', 5, 'long', 0.85724751975565949, 15.033469999999999, '2010-02-25']
['PDCO', 27.005309, '2010-02-18', 5, 'long', 0.21710787235111451, 27.444122, '2010-02-25']
['LVLT', 21.750001000000001, '2010-02-18', 5, 'long', 0.5038130905897491, 22.800000000000001, '2010-02-25']
['NTRS', 45.991213999999999, '2010-02-18', 5, 'long', 0.61994433049359032, 46.552188999999998, '2010-02-25']
['HP', 40.420954000000002, '2010-02-18', 5, 'long', 1.1568003232987705, 37.765763, '2010-02-25']
['GRMN', 26.730916000000001, '2010-02-18', 5, 'long', 0.17721165068190531, 25.251577999999999, '2010-02-25']
['PCL', 29.264322, '2010-02-18', 5, 'long', 0.35615853545349863, 28.643540999999999, '2010-02-25']
['PCG', 33.913153999999999, '2010-02-18', 5, 'long', 0.33736128374428809, 33.107408999999997, '2010-02-25']
['RTN', 46.656838999999998, '2010-02-18', 5, 'long', 0.77092511204535263, 47.069803999999998, '2010-02-25']
['NWL', 12.366751000000001, '2010-02-18', 5, 'long', 0.28356310679618302, 12.277397000000001, '2010-02-25']
['PH', 53.155794999999998, '2010-02-18', 5, 'long', 2.1019844163887886, 53.282445000000003, '2010-02-25']
['QCOM', 35.607019000000001, '2010-02-18', 5, 'long', 0.90512127125018793, 33.402020999999998, '2010-02-25']
['O', 21.800571999999999, '2010-02-18', 5, 'long', 1.6113739167964352, 21.575911999999999, '2010-02-25']
['HCN', 31.921098000000001, '2010-02-18', 5, 'long', 1.3458496564396958, 32.132148000000001, '2010-02-25']
['PSA', 66.390224000000003, '2010-02-18', 5, 'long', 1.2060840599305149, 68.017807000000005, '2010-02-25']
['IVZ', 16.877226, '2010-02-18', 5, 'long', 0.71412089192206096, 17.193232999999999, '2010-02-25']
['LUK', 21.209084000000001, '2010-02-18', 5, 'long', 0.60230778326386192, 21.429532999999999, '2010-02-25']
['MSFT', 25.009042999999998, '2010-02-18', 5, 'long', 1.0679801698495766, 24.689633000000001, '2010-02-25']
['ISRG', 344.75, '2010-02-18', 5, 'long', 3.2424353596824957, 343.80999800000001, '2010-02-25']
['LNC', 24.286370999999999, '2010-02-18', 5, 'long', 0.64433943265851634, 23.861454999999999, '2010-02-25']
['GILD', 24.539127000000001, '2010-02-18', 5, 'long', 0.72241145905843407, 23.526793999999999, '2010-02-25']
['JEC', 39.360000999999997, '2010-02-18', 5, 'long', 2.423785906602721, 39.400002000000001, '2010-02-25']
['LMT', 61.940032000000002, '2010-02-18', 5, 'long', 1.0299454360639324, 62.172705000000001, '2010-02-25']
['PLD', 19.541884, '2010-02-18', 5, 'long', 0.42532659595062672, 19.844290000000001, '2010-02-25']
['MDT', 38.741719000000003, '2010-02-18', 5, 'long', 0.53718583082566562, 38.414521000000001, '2010-02-25']
['GIS', 30.351115, '2010-02-18', 5, 'long', 0.39549072966843601, 30.207851999999999, '2010-02-25']
['MKC', 33.278149999999997, '2010-02-18', 5, 'long', 0.88132847588552266, 32.826889000000001, '2010-02-25']
['MNST', 20.254999000000002, '2010-02-18', 5, 'long', 0.28296486458650383, 20.204999999999998, '2010-02-25']
['ORCL', 23.174367, '2010-02-18', 5, 'long', 0.98034855039347857, 23.50516, '2010-02-25']
['HIG', 21.933249, '2010-02-18', 5, 'long', 0.17680957092672323, 22.160508, '2010-02-25']
['OKE', 15.408624, '2010-02-18', 5, 'long', 0.064449921207258454, 15.942815, '2010-02-25']
['HON', 35.079788999999998, '2010-02-18', 5, 'long', 1.3727568375956181, 35.379089999999998, '2010-02-25']
['INTU', 29.111965000000001, '2010-02-18', 5, 'long', 0.62928485246143495, 31.166699999999999, '2010-02-25']
['IRM', 15.601943, '2010-02-18', 5, 'long', 0.95872188612075293, 17.028632000000002, '2010-02-25']
['JCI', 26.338650000000001, '2010-02-18', 5, 'long', 0.40746941314503721, 27.520112999999998, '2010-02-25']
['PFG', 19.769672, '2010-02-18', 5, 'long', 0.51317341143609951, 19.898775000000001, '2010-02-25']
['MCD', 53.556158000000003, '2010-02-18', 5, 'long', 0.32374654147379811, 53.927585999999998, '2010-02-25']
['PNW', 29.094477999999999, '2010-02-18', 5, 'long', 1.20812922646784, 29.630782, '2010-02-25']
['TAP', 35.401373, '2010-02-19', 5, 'long', 0.57617430174294793, 34.978194999999999, '2010-02-26']
['RL', 76.845611000000005, '2010-02-19', 5, 'long', 1.202999090499052, 76.206821000000005, '2010-02-26']
['GE', 13.346437999999999, '2010-02-19', 5, 'long', 0.036478732782851298, 13.338391, '2010-02-26']
['LVLT', 23.700001, '2010-02-19', 5, 'long', 2.7110870154939644, 23.850000999999999, '2010-02-26']
['NTRS', 47.858207999999998, '2010-02-19', 5, 'long', 2.67306403688446, 46.709963000000002, '2010-02-26']
['MHFI', 31.328220999999999, '2010-02-19', 5, 'long', 0.15503480875247222, 30.529281000000001, '2010-02-26']
['GRMN', 26.675540000000002, '2010-02-19', 5, 'long', 0.70459228899295834, 25.275310999999999, '2010-02-26']
['PCL', 29.168818000000002, '2010-02-19', 5, 'long', 0.9500299249935793, 28.436612, '2010-02-26']
['PCG', 33.992933000000001, '2010-02-19', 5, 'long', 1.097791356930347, 33.44247, '2010-02-26']
